class,tweet
0,"@guadalupe1991 Hey here's a win-win situation. Go eat your homework! That way, you'll be stuffed AND you have no homework to do "
0,@lotay thanks for recommending me to @MrTweet 
0,Finally SUMMER!!! Moving my stuff out of the student flat and then heading back home for 3 months!! Totally awesome 
0,about to go to sleep. Goodnight. 
0,"@ddlovato So basically, I believe you are a sadist. The building of anticipation was cruel and unusual. Yes. You are a sadist. hahahaha "
0,"@charlestrippy yeah i know lol but, actually order the hooburrito, it's AMAZING "
0,@IKEA_Oz_East are you a real person? do you need an intern? 
0,lol it basically is 
0,"@AlexiaMac Seriously. I even blipped a song about Monday. I knew it, I shouldn't start studying again, it's damaging my brains "
0,found new love for plastic rings; they are the bomb diggity haha 
0,"@GogDog I'd be willing to pay $40-50 (thus covering the cost of the set) for one of them, but if you've got a counter offer I'll listen. "
0,@tom_e_white http://my.safaribooksonline.com/9780596521974 -- congrats on getting out the Hadoop book (esp the ZooKeeper chapter  )
0,is You to me are everything  (music) *singing* http://plurk.com/p/wxonj
0,Home. I &lt;3 Baak Gwai. Ty for taking me out; I needed it. 
0,"@inspectorsarit  Is a Creative Writer. She DOES'NT READ DM's - You want to connect, send her a @reply "
0,Some people take twitter way too seriously. Maybe i dont like rude crude and disgusting tweets?? Happy friday people!!!!! 
0,@Erika_is_crazy awww. thank you. 
0,@MallikaLA nt true mosquitos cant stay away from a hottie  cant help it
0,@CARINAargh noiccee 
0,"Quick passing thought B4 sleep: Considering getting FollowMe car magnet, with my nick. Just so I can poll the results a month later. "
0,http://tr.im/mLdU i was flyyyiiinnnggg today  @myasics
0,@Kiamba Oiyayee! just hang in there... #Furahiday will be with you shortly 
0,"Hey guys, thanks for sharing!  @mcm180 @paulludwig Why are you trying so hard to fit in, when you were born to stand out ~ Oliver James"
0,"@k8dt Much better here, sunny and warm. Can take the kinders out again "
0,@crystal71687 Ok then! 
0,"@ddlovato, you've just made my day! I love your music. You're super talented and extremely gorgeous. "
0,JUST started my book report.... haah 
0,im going 2 see night at the museum 2 tonignt...  pretty phsyced...   
0,@cashstwit does it include travel? 
0,"Plans were ruined due to some gay lightning! Ugh! On a better note, cant wait to go dancing tomorrow night. Yay dancing! "
0,@revealingglory thanx a bunch 
0,@lemongeneration yes she will. ^^ Maybe she'll be a rocker like her dad when she's older. 
0,http://www.oceanup.com/selena-gomez/    ---------&gt; read all selena news here! 
0,Great night at chain reaction.. Props to @LYDIAmusic and @mindywhite  And 21 minutes till I turn 20! Yeahhh
0,@SlvrLambStudios sounds like it was a win win! 
0,@taylorswift13 see you in 3 hours 
0,"okay okay, get ready to endure the traffic!!! "
0,"@minamic Oh yeah, oo nga! But you're getting married na! Haha! Can we share / shave (private joke)? Haha! Ok, I get Spock! Pressure! "
0,"according to @soverpeck, i need to bring my cape and nunchuks friday night. no worries...i'm up to the challenge...lol "
0,"@stevyncolgan Eeew! You actually deserve to be stuck indoors until 3 pm, blergh!!    #badbreakfast"
0,@k8dt ciao is much like aloha. You never know if its a welcoming or a parting gesture. 
0,@maryaflower McDonalds coffee beat starbucks by a mile in a blind taste test 
0,@jonasbrothers think it is so awesome that #jonaswebcast is still trending even though it ended hours ago 
0,"@findchris good news, I wrote it for you.  http://bit.ly/Vo09x"
0,Thinking of Fuzzball more than Bing  http://fuzz-ball.com/twitter
0,@twitrbackground Love your backgrounds 
0,oh how i love twitter. seeing kiah and belle fighting online. 
0,@alicia_86 Can we switch it back to the 23rd? 
0,Hehe heheh heheh!!! Yes i am bored!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I got the mickey mouse club theme song stuck in my head!!! 
0,"@avinashmeetoo I'm just reminiscing my stay at the hospital, last year. "
0,"Nothing better than my puppys, a good movie, nice warm bed, and tea. "
0,keep your spirits high and leave your sorrows in the darkness. 
0,@xxandip hahaha... Sea urchin!!! Rather motionless prospects!! LMAO!! I was thinking more along the lines of astronaut!! 
0,Home early 
0,i am awake 
0,oh hai there new followers 
0,@LisaDEFG Nike's got Michael Jordan &amp; Tiger Woods so they're cool! They can hang w/ us! 
0,@sweetcherrypop Same here help when I can 
0,@NikkiLav show off! 
0,Another evening at the ballfield... gotta love the game... 
0,"getting ready for the wedding, luckily not mine "
0,is going to work! last shift for a month! - Tash is home tomorrow!!! &lt;3 
0,@amitprasad twitter pe toh nahin milegi tumhe .. try sulekha.com 
0,"#FF love to this scrumptious gal ---&gt; @alhpixie She sometimes gets bored, so entertain her fellas LOL "
0,@kimdandy aww! we love you too!!!!!! 
0,G'morning everybody 
0,@gcrush talk about your meta-question!!  
0,actualizanding 
0,@hannahmz did everyone see it 
0,taking a few hours break from the world wide web. gosh that sounds so geeky 
0,"@catham2. Lol forget that, I got it for 14.99 on clearance plus my 20% off discount "
0,@shouyi i've been there since freshmen days. You just gotta get with the right non-frosh 
0,@paulwallbaby tha nite its beautiful 
0,@Liteskinpoppin I told u whisper in your ears sweety 
0,Updated http://bemoh.blogspot.com ~ going home and rest before work 
0,Just @ lumpys having a drink..very chill..the boys didn't wanna drive far or it woulda been a bar named sue 
0,@senshuk OH MY GOD WHATTTTT.  eeee!  how exciting 
0,@HartHanson good luck with the writing! I can't wait for the next season of Bones!!! 
0,"@rgoodchild sounds good, will you fire around a reminder closer to the date? "
0,had a very fun night 
0,@BeckyBuckwild girl i spent too many hours watching reruns with you in em for this. she's trashy. keep being amazing 
0,"@mornane oh you're so funny phoebe- at least i'm not on the cover of a biscuit box in a compromising position :p bahaha! fyi, pete posted "
0,@andshewillbe lol u would notice such a thing 
0,@blacktouch007 That helps just your offer of help.  How are you doing?
0,@JohnJiao Thanks JJ 
0,@ambrella Hell yeah! And it was nice seeing you in the Humanities office today 
0,9 of 10 bonus tracks accumulated. Only missing &quot;Don't Turn Around&quot; 
0,@bmur sounds about right 
0,179 on Flight Control!  Only 14 away from Captain.  http://twitpic.com/6648p
0,@psylocke617 I want a cookie when you make 'em!! 
0,"@ddlovato OH that's great, I can't wait to see it "
0,I just heard Back Aroiund and it was awesome . 
0,At a lil spot don't know the name but the music is good and I'm about to have patron and lime juice! 
0,bedtime! maybe? we'll see how that goes haha. oh and #MLTM ep comes out today  everyone should go check it out.
0,@birdsall thanks for the kind words. 
0,@Samael101 If you want Im still open 
0,@ChrisJakob I've been in Trondheim on a classtrip since Monday 
0,Melissa and I are chillen on the couch smoking a blunt waiting on her roommate to show-up so we can have a threesome...  ...
0,Goodnight 
0,@JAM05028 Omg i dont want to talk to anyone at that time aha. Ohh and heeey  howru?
0,LOVE new AAR video  nicky looks soooo cute  http://bit.ly/5Zl02
0,@candyviolence i'm glad  and good news! dancing boy said the party is a pregame for czar! so we'll be waaaasted w00t
0,"on my way to cvs, picking up some vodka for breakfast tomorrow "
0,@ashsimpsonwentz just saw the promo for melrose place! It looks good  I am looking forward to watching it!!!
0,"Ah, we'll see. I've got a hopeful and determined part to me.  I'm going to rest my head now. Peeace to all my peeoplllleee.  G'night!"
0,I need candles for tomorrow. Anyone have some? 
0,"@CindySue1 Feel better soon, Cindy! "
0, baby you like my favorite dessert I just can not get enough of you love you I'm yours 4Eva
0,@THEflyGIRL You're coming to BK? Yay!! We will stop the presses on today's paper tht just mde front pg news! BK Welcome's U w/Open Arms! 
0,Watching up  lol
0,"I'm sleepy....when I wake up, it's gonna be friday!  goodnight!"
0,@october_sky I always knew you were the best! Congrats dear friends! 
0,@milaaaaycyrusss chyeahhh u naughty girll...  my friends friend has it :O LOL..
0,Good morning... T.G.I.F. 
0,"A new week almost finished :-O Well, have all a good Friday "
0,@newyorkhunter haha you're right i suppose. I'm a big fan of Anonymity and Vaugeness on Twitter. 
0,Yayy finally on blanketbed 
0,thank goodness.  
0,"follower: you are not an American, therefore, it's football - not soccer! you are the project;) ... still tired, but maybe to the gym?! "
0,I'm getting my iPhone back today  Gotta go pick it up very soon. Tweetie.
0,@ANDREAMARIEXOXO GoodNight! 
0,@pixalu stars are prettier far away from town.. where you can see more than a dozen of them 
0,@heartstarbolt Perez just leaked it 
0,@hello_jodie Just thought I'd ask first... :laughs: You and Quilly...total BFF love! But you more 'cuz we're going to VEGASSSSS!!!! Woot! 
0,"thankss, 8days since yesterday   iye ada haha @putrisianipar"
0,"@clydetombaugh Go 2 sleep little Bean...When u wake up 2mmw the world will luv u...actually, prob not the world but I will...sorta'.  "
0,"I used to eat(involuntary) a lot of Lactose when I was young, but at my age now it sure does seem to be evil ... "
0,@heynadine i love hey album it's so good! Paparazzi is one of my favs but i like boys boys boys a little more 
0,@vacant_heart Well you need to get back to your books and stay of Twitter ha ha 
0,"Dang, it's been a while since I've played... too busy trying to get this website thing going... please sign up and let me play WoW.. "
0,"LOL @Sibren, come and get it... "
0,says good morning from the M.east! pupog time 
0,"I am 30 minutes into the Google Wave developer video and already have a million and one campaign ideas, awesome stuff "
0,"@MissxMarisa Yeah, that Was pretty good if I do say so myself  Seriously tho; a non-issue "
0,@sarahmaeblogs cool  will work on it and send you the link once its up 
0,@aysetugrul I SO envy all you sea people! 
0,This is the third times i became a 'Tim Sukses' &amp; make a campaign for my friends. I hope my fb's friends didn't feel sick of my updates 
0,http://twitpic.com/66416 - Aww thank you 
0,@mrugeshkarnik @sshreyas Why are you guys after poor Metallica! 
0,make-up time 
0,How old is the woman... If she's older than twelve years older no... But other than that you're good 
0,@ddlovato great..excited about it already 
0,"@karasukun wow, this is hilarious  "
0,Ok so one of my birthday gifts cheered me up some 
0,going to school in just a minut - I REALLY DO NOT WANT TO! 
0,"Lol,  I shot the Serif  http://img32.imageshack.us/img32/6990/3626399500x500.jpg"
0,GOODNIGHT. 
0,Careful not to burst into flames 
0,@ddlovato if I sent you a twitpic link would you look at it ;) not yet...but later? ROFL...it's gonna be EPIC! 
0,Could I ask a favor: Please pray for my dear friends grandpa. He goes in for heart surgery on Monday. Such a sweetie guy. big teddy bear 
0,feeling just a bit tired 
0,Going through the #sytycd timeline and finding interesting comments. Lots of fun 
0,@ArvindRocks: Look who is talking 
0,"@getradical Hehehe, that was a first attempt.  I *may* have been inspired..."
0,"What you up to, guys? "
0,"@Bloss90 wow, thx for the #ff, that's g8t "
0,@Richard_Gable did u hear the one eyed scottish comment of jeremy clarkson's about gordon brown?  saw it on youtube
0,we're getting a new TV tomorrow!! so excited to finally get out of the freakin house!!!!!!! 
0,@problogger wow you actually threaten?  I usually fwd them right away without even replying   #seo #spammers #suck
0,@x3meimei its not far lol H3 makes it simple 
0,"@warchief_thrall @Cadistra if you don't mind, I'm going to stick some Ravin' Peeps on the walls for a touch of decoration "
0,"Blarg, I'm glad this week is nearly over. I hope everyone has a good Friday  Studying starts up this weekend... hooray LSAT. lol"
